sentence_id,article_id,publisher,sentence_text,gpt_tone,gpt_type,gpt_focus,type,tone,focus
bb6972820373003f875917b0ee7491d0,36234774df06e7076409ec9b557f663e,theguardian,"It is likely, too, that the number of jobs created by the mass deportation scheme – the cops and thugs who will be needed to round up the immigrants, the lawyers and judges who will be needed to shove them through the court system, the chefs and guards and drivers who will be needed to feed and transport and monitor them inside the internment camps that such a project will inevitably require – will likely not provide enough jobs to offset the lost tax revenue.",negative,opinion,neither,fact,neutral,neither
f721271ddb11168132912b58a9f4e733,36234774df06e7076409ec9b557f663e,theguardian,But there is something morally depraved about talking about Trump’s plan in these terms.,negative,opinion,neither,opinion,negative,republican
36dddf168262aff71efd3d0bcfff1eb4,36234774df06e7076409ec9b557f663e,theguardian,"The cost of mass deportation cannot be measured only in whether it will be beneficial or detrimental to the pocketbooks of native-born Americans: doing so supposes both that only those born in the US are worthy of concern, and also that the only thing we have to lose is money.",negative,opinion,neither,fact,neutral,neither
7c64d723cced9224aa907cdc2835aeba,36234774df06e7076409ec9b557f663e,theguardian,"What is being proposed is a vast cruelty, a human tragedy, and a costly national investment in racism.",negative,opinion,neither,opinion,negative,neither
5be64f4c667743de60d5c3cbea86fbc0,36234774df06e7076409ec9b557f663e,theguardian,"That we are speaking of this proposal in primarily economic terms, rather than moral ones, suggests that the cost to the US has already been quite high.",negative,opinion,neither,opinion,neutral,neither
e7493d172cc38bca24270314d2d41197,36234774df06e7076409ec9b557f663e,theguardian,Moira Donegan is a Guardian US columnist,neutral,fact,neither,fact,neutral,neither
4a456d75a5c01ffc369db54557bd74a5,3a2830ab2b423cb781a36c5d651b1e86,usatoday,When women's basketball star Brittney Griner was released in December 2022 from the Russian prison system — traded for convicted Russian arms trafficker Viktor Bout — the nation's eyes turned to the man who was left behind: Michigan's Paul Whelan.,neutral,fact,neither,fact,neutral,neither
7670d879d798589262a3126e65ab7b27,3a2830ab2b423cb781a36c5d651b1e86,usatoday,"A year and a half later, Whelan was freed Thursday in a deal that included Wall Street Journal reporter Evan Gershkovich, who also was wrongfully detained on spying charges the U.S. government says he didn’t commit.",neutral,fact,neither,fact,neutral,neither
bf6e113ea0a27edcb2868285d7d72482,3a2830ab2b423cb781a36c5d651b1e86,usatoday,"More:Biggest prisoner sw since the Cold War could be underway, movements suggestWhelan, a former Marine who lived in Novi, was the head of global security for BorgWarner when he was arrested Dec. 28, 2018.",neutral,fact,neither,fact,neutral,neither
6427be311e2fde0d6b9f75e90d19ca98,3a2830ab2b423cb781a36c5d651b1e86,usatoday,"He has been imprisoned in Russia, accused of espionage.",neutral,fact,neither,fact,neutral,neither
30649b1643870e854a3bc997b55307f0,3a2830ab2b423cb781a36c5d651b1e86,usatoday,He was convicted in June 2020 during a closed-door trial and sentenced to 16 years of hard labor in a work camp.,neutral,fact,neither,fact,neutral,neither
a1d062fc62392475083eca57cc92f4a2,3a2830ab2b423cb781a36c5d651b1e86,usatoday,This is his story.,neutral,other,neither,fact,neutral,neither
5f826d98f24d75a49c713cdb60c40dc8,3a2830ab2b423cb781a36c5d651b1e86,usatoday,Who is Paul Whelan?,neutral,other,neither,other,neutral,neither
d6585ad93294b8474ea7bc946bbbc373,3a2830ab2b423cb781a36c5d651b1e86,usatoday,"Paul Nicholas Whelan was born in March 1970 in Ottawa, Ontario — Canada's national cital.",neutral,fact,neither,fact,neutral,neither
9b36f362abeb12b0d4ed47dbfe468911,3a2830ab2b423cb781a36c5d651b1e86,usatoday,"His parents, Edward and Rosemary Whelan, immigrated to Canada from Britain.",neutral,fact,neither,fact,neutral,neither
cf5ade41c11a02af95a8e6bc613e1dfa,3a2830ab2b423cb781a36c5d651b1e86,usatoday,"He has a twin brother, David; a sister, Elizabeth; and another brother, Andrew.",neutral,fact,neither,fact,neutral,neither
c1594426946de281b1f5b09ef0b6752e,3a2830ab2b423cb781a36c5d651b1e86,usatoday,The family moved to Ann Arbor when the twins were young; they went on to graduate in Huron High School's Class of 1988.,neutral,fact,neither,fact,neutral,neither
0e7fae1b6e6b0a36766d91b3bfdf8a73,3a2830ab2b423cb781a36c5d651b1e86,usatoday,"Whelan is now a U.S. citizen but holds passports in four countries — the U.S.; his native Canada; Britain, where his parents were born; and Ireland, where his grandparents were born.",neutral,fact,neither,fact,neutral,neither
835723428c45d63d89327ea93a36bbe4,3a2830ab2b423cb781a36c5d651b1e86,usatoday,He never married and has no children.,neutral,fact,neither,fact,neutral,neither
1f348b75c27f37f5d655db30079182da,3a2830ab2b423cb781a36c5d651b1e86,usatoday,"He testified in a 2013 court deposition that he worked as a Chelsea police officer in 1988-2000, and also worked for the Washtenaw County Sheriff's Office.",neutral,fact,neither,fact,neutral,neither
784b0440a7df48547992a6f1e698688d,3a2830ab2b423cb781a36c5d651b1e86,usatoday,"Whelan joined the U.S. Marine Corps Reserves on , according to his service record.",neutral,other,neither,fact,neutral,neither
29593e685cca559315d8957de3db1367,3a2830ab2b423cb781a36c5d651b1e86,usatoday,"Whelan was hired in 2001 by Kelly Services, a Troy-based company that offers consulting and temporary workers to businesses around the world.",neutral,fact,neither,fact,neutral,neither
335012ed4b7e1fd02642414086871503,3a2830ab2b423cb781a36c5d651b1e86,usatoday,"He took a military leave of absence from Kelly Services in 2003-08 to serve in Iraq, he testified.",neutral,fact,neither,fact,neutral,neither
42ec26264e88103502afeb9892746e71,3a2830ab2b423cb781a36c5d651b1e86,usatoday,"At Kelly Services,",neutral,other,neither,fact,neutral,neither
812c875a6bbbf25acbb5a728f1677136,3a2830ab2b423cb781a36c5d651b1e86,usatoday,Whelan's title was senior manager of global security and investigations.,neutral,fact,neither,fact,neutral,neither
9f795970418e8a9b297db442b7e19820,3a2830ab2b423cb781a36c5d651b1e86,usatoday,His job included campus security as well as electronic and IT-related security.,neutral,fact,neither,fact,neutral,neither
fe9d69f585341a27cd131b3be42d05e5,3a2830ab2b423cb781a36c5d651b1e86,usatoday,"He started working in early 2017 for BorgWarner, company spokeswoman Kathy Graham told the Free Press in a previous interview.",neutral,fact,neither,fact,neutral,neither
5a76615534dc33f6de8a144116c7c2f6,3a2830ab2b423cb781a36c5d651b1e86,usatoday,Whelan was global security chief when he was arrested and accused of spying.,neutral,fact,neither,fact,neutral,neither
82f82f352932a679ad42d88c88ddff68,3a2830ab2b423cb781a36c5d651b1e86,usatoday,"According to business licensing records, Whelan also ran an online firearms business known as Kingsmead Arsenal.",neutral,fact,neither,fact,neutral,neither
74ea5dd7a16f063ecc66f8dcc480b2a6,3a2830ab2b423cb781a36c5d651b1e86,usatoday,The business was started in 2012.,neutral,fact,neither,fact,neutral,neither
d48136ea430bb51b38929f84ff765c98,3a2830ab2b423cb781a36c5d651b1e86,usatoday,He also testified in the 2013 deposition that he has a federal firearms license.,neutral,fact,neither,fact,neutral,neither
2a70532c7e3882181583ef14d8350c70,3a2830ab2b423cb781a36c5d651b1e86,usatoday,Was Paul Whelan given a bad-conduct discharge from the Marines?,neutral,other,neither,other,neutral,neither
b3d9d72d2f2e5b6d05d6c7c3406c7914,3a2830ab2b423cb781a36c5d651b1e86,usatoday,Yes.,neutral,fact,neither,fact,neutral,neither
d907c0d0de6f03d0278ba0d2e04d150d,3a2830ab2b423cb781a36c5d651b1e86,usatoday,Whelan worked as an administrative clerk and administrative chief and was deployed in the war against Iraq in 2004 and 2006.,neutral,fact,neither,fact,neutral,neither
139197c351a915491992e3b983f0c062,3a2830ab2b423cb781a36c5d651b1e86,usatoday,"He rose to the rank of staff sergeant in December 2004, but a few years later was convicted in a special court-martial of attempting to steal more than $10,000 while at Al Asad Airbase in Iraq.",neutral,fact,neither,fact,negative,neither
7fdfda4eddff89c91850acf2554d4c9d,3a2830ab2b423cb781a36c5d651b1e86,usatoday,"Other related convictions included dereliction of duty, making a false official statement, wrongfully using other people's Social Security numbers and bouncing checks.",neutral,fact,neither,fact,negative,neither
013e4f3bcb3a837b1c9084f29937499d,3a2830ab2b423cb781a36c5d651b1e86,usatoday,He was given a bad-conduct discharge in December 2008 at the rank of private.,neutral,fact,neither,fact,negative,neither
6d4969641220233ef50f49a7e97d9cd9,3a2830ab2b423cb781a36c5d651b1e86,usatoday,Whelan's last place of duty was Marine Corps Air Station Miramar in California.,neutral,fact,neither,fact,neutral,neither
09fefda73665b4afdb7a0f8e8c35925f,3a2830ab2b423cb781a36c5d651b1e86,usatoday,"While stationed in Iraq, Whelan was part of “The Rest and Recuperation Leave Program,” which authorized 15 days of leave to service members on yearlong deployments to Iraq, according to a 2007 story posted on the 3rd Marine Aircraft Wing page of the Marine Corps website.",neutral,fact,neither,fact,neutral,neither
6a2c67ea49272fd142b6c30fd408de58,3a2830ab2b423cb781a36c5d651b1e86,usatoday,"The military paid for the travel and most service members chose to return home, but others could travel abroad.",neutral,fact,neither,fact,neutral,neither
6425131db5f68dff310f0ae6b50cf8c3,3a2830ab2b423cb781a36c5d651b1e86,usatoday,"Whelan spent his two weeks in Russia, saying in the interview that the leave program “gives those of us who are single an opportunity to travel throughout the world wherever we want to go and experience the diversity of culture.",neutral,quote,neither,fact,neutral,neither
4070459286c12398d767fc6ec7281ac9,3a2830ab2b423cb781a36c5d651b1e86,usatoday,"”During his military career, Whelan received awards that included the Navy Meritorious Unit Commendation and Global War on Terrorism Expeditionary Medal.",neutral,quote,neither,fact,neutral,neither
7aefe91aaf5eb8f0f7f20245dba377a4,3a2830ab2b423cb781a36c5d651b1e86,usatoday,Novi District Court records show that Whelan was also involved in landlord-tenant disputes in 2007 over nonpayment of rent while he was on active service in the military.,neutral,fact,neither,fact,neutral,neither
f9f764d29d0dfa836a7d0d8404f9865d,3a2830ab2b423cb781a36c5d651b1e86,usatoday,"Court records also show a case was filed against Whelan in 2011 by a Norfolk, Virginia-based debt collector for $1,210.35.",neutral,fact,neither,fact,neutral,neither
e5752cf11e18dd63a09985618c4d262a,3a2830ab2b423cb781a36c5d651b1e86,usatoday,Was Paul Whelan a spy?,neutral,other,neither,other,neutral,neither
8887c532c7b58ecfbaa61a7e64c41d7d,3a2830ab2b423cb781a36c5d651b1e86,usatoday,"The Russian Foreign Ministry alleges Whelan was caught ""red-handed"" in an act of espionage.",neutral,fact,neither,fact,neutral,neither
a1ae38a6de66eb8dca1a78a691e142c7,3a2830ab2b423cb781a36c5d651b1e86,usatoday,"Russia's Federal Security Service (FSB), a successor to the Soviet Union's KGB, says its agents found a USB drive containing classified information in Whelan's room at the swanky Metropol Hotel in Moscow.",neutral,fact,neither,fact,neutral,neither
41f9d82f34d3b2b5dcfb681ccec6e649,3a2830ab2b423cb781a36c5d651b1e86,usatoday,"Whelan insists that he was set up, and that he was simply a tourist.",neutral,fact,neither,fact,neutral,neither
aa7a91e6c949c15236ddcb3bd93b5703,3a2830ab2b423cb781a36c5d651b1e86,usatoday,"He was there, he said, to attend the wedding of a friend, a fellow former Marine.",neutral,fact,neither,fact,neutral,neither
dbf64b8c2084c2f84db49dddb5b1ee9a,3a2830ab2b423cb781a36c5d651b1e86,usatoday,"In the days leading up to his arrest, he led tours of Moscow historical sites for the wedding party, David Whelan told the Free Press in a previous interview.",neutral,fact,neither,fact,neutral,neither
16a2ae3a49b75986f7823a64f80660a1,3a2830ab2b423cb781a36c5d651b1e86,usatoday,"And he shared Christmas dinner at a steakhouse in Moscow with a Russian man named Ilya Yatsenko, whom he'd met a decade earlier during one of his trips to the country.",neutral,fact,neither,fact,neutral,neither
35fdb7c44e647a774154e9cfffe41abd,3a2830ab2b423cb781a36c5d651b1e86,usatoday,"Over about a half-dozen visits to Russia since 2006, Whelan got to know Yatsenko — or so he thought — even visiting Yatsenko's parents and siblings in the town of Sergiev Posad, about 50 miles northeast of Moscow, David Whelan said.",neutral,fact,neither,fact,neutral,neither
1bac158446654f582d1327a09d2f98e8,3a2830ab2b423cb781a36c5d651b1e86,usatoday,"It was Yatsenko who gave Whelan key evidence in Russia's case against him: a USB drive containing government secrets, David Whelan alleges.",neutral,fact,neither,fact,neutral,neither
c2cecdd4b382b05856a47b8a8c3ca06d,3a2830ab2b423cb781a36c5d651b1e86,usatoday,,neutral,quote,neither,other,neutral,neither
a911279dd90b841fccd9d1c8c08d204a,3a2830ab2b423cb781a36c5d651b1e86,usatoday,"Paul expected there to be photogrhs on it and something else was put on that drive in order to entr him,"" he said.",neutral,quote,neither,fact,neutral,neither
